Regency/City,Province,Exposure,Climate Change,CV,AAL,Lognormal_Mean,Lognormal_Median,VaR_95%,TVaR_95%,VaR_99%,TVaR_99%,PML_25,PML_50,PML_100,PML_250,Prob_Any_Loss (%),μ,σ
Jembrana,Bali,Healthcare Facilities,1,0.25,3669351723.0,3669351723.0,3559794055.0,5337191974.0,67445507129.0,6312284415.0,360053000000.0,5478097139.0,5902512694.0,6312284415.0,6839380225.0,3.9239,21.99296853,0.246220677
Jembrana,Bali,Healthcare Facilities,1,0.35,3673062451.0,3673062451.0,3466850688.0,6064160121.0,66411840405.0,7645080297.0,358677000000.0,6286299608.0,6968467968.0,7645080297.0,8540229178.0,3.9239,21.96651244,0.339938731
Jembrana,Bali,Healthcare Facilities,1,0.45,3676818657.0,3676818657.0,3352970004.0,6794964604.0,65292898802.0,9105057603.0,357049000000.0,7110898115.0,8099239887.0,9105057603.0,10471968311.0,3.9239,21.93311236,0.429421382
Jembrana,Bali,Healthcare Facilities,1,0.55,3680573248.0,3680573248.0,3224976833.0,7512165063.0,64109941792.0,10663973328.0,355185000000.0,7932203009.0,9269518949.0,10663973328.0,12607861018.0,3.9239,21.8941916,0.51408705
Jembrana,Bali,Healthcare Facilities,1,0.65,3684288428.0,3684288428.0,3089068113.0,8201611627.0,62884784730.0,12291367524.0,353112000000.0,8733425801.0,10454890218.0,12291367524.0,14913409846.0,3.9239,21.8511353,0.593646264
Jembrana,Bali,Healthcare Facilities,1,0.75,3687936051.0,3687936051.0,2950348841.0,8853061444.0,61637765670.0,13957732695.0,350860000000.0,9501639821.0,11633916719.0,13957732695.0,17350673180.0,3.9239,21.80518925,0.668047231
Jembrana,Bali,Healthcare Facilities,1,0.85,3691496671.0,3691496671.0,2812696455.0,9460059903.0,60386484469.0,15636702480.0,348463000000.0,10227916043.0,12789225748.0,15636702480.0,19881948222.0,3.9239,21.75740945,0.73741218
Jembrana,Bali,Healthcare Facilities,1,0.95,3694957985.0,3694957985.0,2678842446.0,10019380837.0,59145264879.0,17306198569.0,345956000000.0,10906910722.0,13907751519.0,17306198569.0,22472370596.0,3.9239,21.70865062,0.801978061
Karangasem,Bali,Healthcare Facilities,1,0.15,6275980690.0,6275980690.0,6206545454.0,7932445031.0,117064000000.0,8781237515.0,618351000000.0,8058665382.0,8431331810.0,8781237515.0,9218424150.0,3.9239,22.54887029,0.14916638
Karangasem,Bali,Healthcare Facilities,1,0.25,6282137129.0,6282137129.0,6094568221.0,9137573717.0,115471000000.0,10806986980.0,616430000000.0,9378811307.0,10105434679.0,10806986980.0,11709404737.0,3.9239,22.53066376,0.246220677
Karangasem,Bali,Healthcare Facilities,1,0.35,6288472210.0,6288472210.0,5935427044.0,10382154649.0,113700000000.0,13088771464.0,614073000000.0,10762468899.0,11930376288.0,13088771464.0,14621312481.0,3.9239,22.50420482,0.339938731
Karangasem,Bali,Healthcare Facilities,1,0.45,6294898050.0,6294898050.0,5740452905.0,11633320385.0,111785000000.0,15588315523.0,611286000000.0,12174214409.0,13866305120.0,15588315523.0,17928535249.0,3.9239,22.47080395,0.429421382
Karangasem,Bali,Healthcare Facilities,1,0.55,6301336879.0,6301336879.0,5521331619.0,12861225565.0,109760000000.0,18257288710.0,608096000000.0,13580352836.0,15869908752.0,18257288710.0,21585327676.0,3.9239,22.4318849,0.51408705
Karangasem,Bali,Healthcare Facilities,1,0.65,6307725237.0,6307725237.0,5288671958.0,14041656522.0,107663000000.0,21043566657.0,604549000000.0,14952154643.0,17899406130.0,21043566657.0,25532662136.0,3.9239,22.388833,0.593646264
Karangasem,Bali,Healthcare Facilities,1,0.75,6314014944.0,6314014944.0,5051211955.0,15157085559.0,105528000000.0,23896654280.0,600697000000.0,16267498946.0,19918112193.0,23896654280.0,29705615345.0,3.9239,22.34289404,0.668047231
Karangasem,Bali,Healthcare Facilities,1,0.85,6320171875.0,6320171875.0,4815587447.0,16196467144.0,103387000000.0,26771430683.0,596601000000.0,17511105408.0,21896296296.0,26771430683.0,34039670406.0,3.9239,22.29512388,0.73741218
Karangasem,Bali,Healthcare Facilities,1,0.95,6326173639.0,6326173639.0,4586472305.0,17154279747.0,101263000000.0,29630111523.0,592314000000.0,18673828327.0,23811597151.0,29630111523.0,38475165086.0,3.9239,22.246377,0.801978061
Klungkung,Bali,Healthcare Facilities,1,0.15,2810054463.0,2810054463.0,2778965012.0,3551732178.0,52414957465.0,3931776863.0,276865000000.0,3608247021.0,3775107470.0,3931776863.0,4127526073.0,3.9239,21.7453444,0.14916638
Klungkung,Bali,Healthcare Facilities,1,0.25,2812832506.0,2812832506.0,2728848360.0,4091356787.0,51702025094.0,4838838066.0,276007000000.0,4199371134.0,4524717397.0,4838838066.0,5242896422.0,3.9239,21.72714551,0.246220677
Klungkung,Bali,Healthcare Facilities,1,0.35,2815676702.0,2815676702.0,2657599984.0,4648631652.0,50909635835.0,5860525043.0,274953000000.0,4818918160.0,5341851158.0,5860525043.0,6546723517.0,3.9239,21.70068929,0.339938731
Klungkung,Bali,Healthcare Facilities,1,0.45,2818541610.0,2818541610.0,2570288707.0,5208821065.0,50051625948.0,6979670772.0,273703000000.0,5451006451.0,6208640338.0,6979670772.0,8027504529.0,3.9239,21.66728407,0.429421382
Klungkung,Bali,Healthcare Facilities,1,0.55,2821389069.0,2821389069.0,2472145987.0,5758543293.0,49144270953.0,8174601006.0,272272000000.0,6080528589.0,7105664708.0,8174601006.0,9664712223.0,3.9239,21.62835243,0.51408705
Klungkung,Bali,Healthcare Facilities,1,0.65,2824189648.0,2824189648.0,2367923781.0,6286941726.0,48204303627.0,9421942281.0,270678000000.0,6694603644.0,8014191424.0,9421942281.0,11431867651.0,3.9239,21.58527937,0.593646264
Klungkung,Bali,Healthcare Facilities,1,0.75,2826922460.0,2826922460.0,2261537968.0,6786158406.0,47247344238.0,10699054293.0,268945000000.0,7283314743.0,8917774064.0,10699054293.0,13299853095.0,3.9239,21.53931094,0.668047231
Klungkung,Bali,Healthcare Facilities,1,0.85,2829573988.0,2829573988.0,2155963674.0,7251243010.0,46286923960.0,11985709469.0,267101000000.0,7839813433.0,9803086318.0,11985709469.0,15239738389.0,3.9239,21.49150364,0.73741218
Klungkung,Bali,Healthcare Facilities,1,0.95,2832136540.0,2832136540.0,2053297387.0,7679723203.0,45334065089.0,13264972842.0,265171000000.0,8360003149.0,10660108022.0,13264972842.0,17224775532.0,3.9239,21.44271282,0.801978061
Tabanan,Bali,Healthcare Facilities,1,0.15,4797525391.0,4797525391.0,4744447263.0,6063770481.0,89486553585.0,6712609873.0,472684000000.0,6160256651.0,6445132711.0,6712609873.0,7046806883.0,3.9239,22.28024077,0.14916638
Tabanan,Bali,Healthcare Facilities,1,0.25,4802224183.0,4802224183.0,4658841776.0,6984991983.0,88268574350.0,8261133617.0,471215000000.0,7169400085.0,7724849331.0,8261133617.0,8950964528.0,3.9239,22.26203271,0.246220677
Tabanan,Bali,Healthcare Facilities,1,0.35,4807062863.0,4807062863.0,4537186453.0,7936374430.0,86915454325.0,10005378910.0,469413000000.0,8227095998.0,9119873139.0,10005378910.0,11176890966.0,3.9239,22.23557293,0.339938731
Tabanan,Bali,Healthcare Facilities,1,0.45,4811975853.0,4811975853.0,4388144263.0,8892798000.0,85451005812.0,11916094160.0,467282000000.0,9306270778.0,10599746793.0,11916094160.0,13705016034.0,3.9239,22.20217226,0.429421382
Tabanan,Bali,Healthcare Facilities,1,0.55,4816904648.0,4816904648.0,4220648483.0,9831452974.0,83903092202.0,13956343001.0,464844000000.0,10381172433.0,12131368105.0,13956343001.0,16500381936.0,3.9239,22.16325462,0.51408705
Tabanan,Bali,Healthcare Facilities,1,0.65,4821801101.0,4821801101.0,4042808352.0,10733833884.0,82300267781.0,16086289282.0,462134000000.0,11429844042.0,13682805280.0,16086289282.0,19517879072.0,3.9239,22.12020542,0.593646264
Tabanan,Bali,Healthcare Facilities,1,0.75,4826628310.0,4826628310.0,3861302648.0,11586544996.0,80669127833.0,18267341633.0,459192000000.0,12435379333.0,15226021009.0,18267341633.0,22707891137.0,3.9239,22.07427044,0.668047231
Tabanan,Bali,Healthcare Facilities,1,0.85,4831359827.0,4831359827.0,3681203010.0,12381144411.0,79032669175.0,20465015392.0,456062000000.0,13386099755.0,16738292624.0,20465015392.0,26021111349.0,3.9239,22.02650544,0.73741218
Tabanan,Bali,Healthcare Facilities,1,0.95,4835978007.0,4835978007.0,3506081316.0,13113411726.0,77409594724.0,22650432290.0,452789000000.0,14275014922.0,18202529159.0,22650432290.0,29411942003.0,3.9239,21.97776482,0.801978061
Badung,Bali,Hotel,0,0.15,69958285893.0,69958285893.0,69184292104.0,88422875198.0,1304910000000.0,97884355430.0,6892760000000.0,89829852027.0,93983960493.0,97884355430.0,102758000000.0,3.9239,24.96003968,0.14916638
Badung,Bali,Hotel,0,0.25,70027116975.0,70027116975.0,67936282340.0,101857000000.0,1287150000000.0,120466000000.0,6871360000000.0,104546000000.0,112645000000.0,120466000000.0,130525000000.0,3.9239,24.94183608,0.246220677
Badung,Bali,Hotel,0,0.35,70097869762.0,70097869762.0,66162460138.0,115730000000.0,1267420000000.0,145901000000.0,6845100000000.0,119970000000.0,132988000000.0,145901000000.0,162984000000.0,3.9239,24.91537907,0.339938731
Badung,Bali,Hotel,0,0.45,70169528165.0,70169528165.0,63989101741.0,129677000000.0,1246070000000.0,173764000000.0,6814030000000.0,135707000000.0,154568000000.0,173764000000.0,199850000000.0,3.9239,24.88197862,0.429421382
Badung,Bali,Hotel,0,0.55,70241202365.0,70241202365.0,61546458957.0,143364000000.0,1223490000000.0,203515000000.0,6778470000000.0,151381000000.0,176902000000.0,203515000000.0,240612000000.0,3.9239,24.84305816,0.51408705
Badung,Bali,Hotel,0,0.65,70312174322.0,70312174322.0,58952793708.0,156522000000.0,1200110000000.0,234573000000.0,6738900000000.0,166672000000.0,199525000000.0,234573000000.0,284612000000.0,3.9239,24.80000285,0.593646264
Badung,Bali,Hotel,0,0.75,70381906017.0,70381906017.0,56305524814.0,168955000000.0,1176320000000.0,266374000000.0,6695930000000.0,181333000000.0,222026000000.0,266374000000.0,331127000000.0,3.9239,24.7540585,0.668047231
Badung,Bali,Hotel,0,0.85,70450022875.0,70450022875.0,53678642365.0,180540000000.0,1152440000000.0,298417000000.0,6650220000000.0,195194000000.0,244075000000.0,298417000000.0,379435000000.0,3.9239,24.70628104,0.73741218
Badung,Bali,Hotel,0,0.95,70516285286.0,70516285286.0,51124266892.0,191214000000.0,1128760000000.0,330279000000.0,6602380000000.0,208153000000.0,265422000000.0,330279000000.0,428873000000.0,3.9239,24.65752511,0.801978061
Bangli,Bali,Hotel,0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.14916638
Bangli,Bali,Hotel,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.246220677
Bangli,Bali,Hotel,0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.339938731
Bangli,Bali,Hotel,0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.429421382
Bangli,Bali,Hotel,0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.51408705
Bangli,Bali,Hotel,0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.593646264
Bangli,Bali,Hotel,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.668047231
Bangli,Bali,Hotel,0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.73741218
Bangli,Bali,Hotel,0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,0.801978061
Buleleng,Bali,Hotel,0,0.15,7433124143.0,7433124143.0,7350886681.0,9395001608.0,138647000000.0,10400291493.0,732361000000.0,9544494028.0,9985871393.0,10400291493.0,10918085077.0,3.9239,22.71808678,0.14916638
Buleleng,Bali,Hotel,0,0.25,7440459069.0,7440459069.0,7218305563.0,10822390825.0,136761000000.0,12799616217.0,730090000000.0,11108108627.0,11968709303.0,12799616217.0,13868424849.0,3.9239,22.69988608,0.246220677
Buleleng,Bali,Hotel,0,0.35,7447993307.0,7447993307.0,7029850721.0,12296503149.0,134666000000.0,15502188608.0,727301000000.0,12746942921.0,14130198841.0,15502188608.0,17317312354.0,3.9239,22.67343131,0.339938731
Buleleng,Bali,Hotel,0,0.45,7455615046.0,7455615046.0,6798935695.0,13778389708.0,132397000000.0,18462646867.0,724001000000.0,14419019245.0,16423114762.0,18462646867.0,21234379985.0,3.9239,22.64003192,0.429421382
Buleleng,Bali,Hotel,0,0.55,7463227574.0,7463227574.0,6539398731.0,15232680797.0,129998000000.0,21623713054.0,720222000000.0,16084406484.0,18796128960.0,21623713054.0,25565402360.0,3.9239,22.60111106,0.51408705
Buleleng,Bali,Hotel,0,0.65,7470753825.0,7470753825.0,6263805854.0,16630679879.0,127514000000.0,24923613538.0,716016000000.0,17709057118.0,21199727603.0,24923613538.0,30240415707.0,3.9239,22.5580538,0.593646264
Buleleng,Bali,Hotel,0,0.75,7478136865.0,7478136865.0,5982509492.0,17951614192.0,124985000000.0,28302506868.0,711449000000.0,19266755725.0,23590436575.0,28302506868.0,35182472512.0,3.9239,22.51210596,0.668047231
Buleleng,Bali,Hotel,0,0.85,7485337747.0,7485337747.0,5703373136.0,19182393972.0,122447000000.0,31706922628.0,706588000000.0,20739394576.0,25933024675.0,31706922628.0,40315110858.0,3.9239,22.46432362,0.73741218
Buleleng,Bali,Hotel,0,0.95,7492332187.0,7492332187.0,5431936592.0,20316477168.0,119930000000.0,35092087406.0,701501000000.0,22116137341.0,28200995729.0,35092087406.0,45567626538.0,3.9239,22.41556155,0.801978061
Denpasar CIty,Bali,Hotel,0,0.15,699802090.3,699802090.3,692059726.9,884505846.6,13053162233.0,979150298.8,68949154619.0,898580024.0,940134126.6,979150298.8,1027898715.0,3.9239,20.35518282,0.14916638
Denpasar CIty,Bali,Hotel,0,0.25,700498238.4,700498238.4,679583112.4,1018897576.0,12875696444.0,1205047771.0,68735903933.0,1045797101.0,1126820228.0,1205047771.0,1305673089.0,3.9239,20.3369901,0.246220677
Denpasar CIty,Bali,Hotel,0,0.35,701212511.0,701212511.0,661845288.1,1157689259.0,12678470349.0,1459497633.0,68473825508.0,1200097192.0,1330327754.0,1459497633.0,1630387620.0,3.9239,20.31054238,0.339938731
Denpasar CIty,Bali,Hotel,0,0.45,701933836.2,701933836.2,640108560.4,1297212622.0,12464932107.0,1738227693.0,68163473777.0,1357526834.0,1546209116.0,1738227693.0,1999181786.0,3.9239,20.27714835,0.429421382
Denpasar CIty,Bali,Hotel,0,0.55,702652666.2,702652666.2,615675444.4,1434136058.0,12239131921.0,2035843002.0,67807882794.0,1514324866.0,1769629828.0,2035843002.0,2406947658.0,3.9239,20.23823051,0.51408705
Denpasar CIty,Bali,Hotel,0,0.65,703361431.3,703361431.3,589728902.0,1565756158.0,12005230605.0,2346524715.0,67411963058.0,1667283925.0,1995925860.0,2346524715.0,2847094493.0,3.9239,20.1951735,0.593646264
Denpasar CIty,Bali,Hotel,0,0.75,704054586.3,704054586.3,563243669.0,1690115671.0,11767110657.0,2664635607.0,66981753852.0,1813934136.0,2221001750.0,2664635607.0,3312373333.0,3.9239,20.1492229,0.668047231
Denpasar CIty,Bali,Hotel,0,0.85,704728392.6,704728392.6,536960270.7,1805980989.0,11528134502.0,2985138329.0,66523720641.0,1952569236.0,2441538299.0,2985138329.0,3795580671.0,3.9239,20.10143467,0.73741218
Denpasar CIty,Bali,Hotel,0,0.95,705380581.2,705380581.2,511400521.8,1912735329.0,11291040787.0,3303814672.0,66044206938.0,2082167931.0,2655039080.0,3303814672.0,4290055231.0,3.9239,20.05266364,0.801978061
Gianyar,Bali,Hotel,0,0.15,14387030010.0,14387030010.0,14227856987.0,18184301442.0,268356000000.0,20130069528.0,1417510000000.0,18473648409.0,19327947259.0,20130069528.0,21132274212.0,3.9239,23.37846764,0.14916638
Gianyar,Bali,Hotel,0,0.25,14401239256.0,14401239256.0,13971254257.0,20947073045.0,264706000000.0,24774054105.0,1413110000000.0,21500088711.0,23165808006.0,24774054105.0,26842766355.0,3.9239,23.36026779,0.246220677
Gianyar,Bali,Hotel,0,0.35,14415848735.0,14415848735.0,13606519293.0,23800307286.0,260650000000.0,30005022404.0,1407720000000.0,24672149048.0,27349488741.0,30005022404.0,33518257215.0,3.9239,23.33381487,0.339938731
Gianyar,Bali,Hotel,0,0.45,14430648034.0,14430648034.0,13159618275.0,26668637142.0,256259000000.0,35735208571.0,1401330000000.0,27908601828.0,31787610717.0,35735208571.0,41100011452.0,3.9239,23.30041876,0.429421382
Gianyar,Bali,Hotel,0,0.55,14445451483.0,14445451483.0,12657334398.0,29483618077.0,251618000000.0,41853781720.0,1394030000000.0,31132175885.0,36380850815.0,41853781720.0,49483119169.0,3.9239,23.26150268,0.51408705
Gianyar,Bali,Hotel,0,0.65,14460108245.0,14460108245.0,12123985449.0,32189714300.0,246810000000.0,48241202700.0,1385890000000.0,34276980452.0,41033390080.0,48241202700.0,58532203674.0,3.9239,23.2184516,0.593646264
Gianyar,Bali,Hotel,0,0.75,14474504595.0,14474504595.0,11579603676.0,34746719244.0,241917000000.0,54781661946.0,1377060000000.0,37292276045.0,45661090291.0,54781661946.0,68098360492.0,3.9239,23.17251108,0.668047231
Gianyar,Bali,Hotel,0,0.85,14488560888.0,14488560888.0,11039404199.0,37129290946.0,237008000000.0,61371670133.0,1367670000000.0,40143009072.0,50195758655.0,61371670133.0,78033611588.0,3.9239,23.12473691,0.73741218
Gianyar,Bali,Hotel,0,0.95,14502225867.0,14502225867.0,10514105539.0,39324756744.0,232137000000.0,67924561402.0,1357830000000.0,42808195232.0,54586102098.0,67924561402.0,88201109582.0,3.9239,23.07598358,0.801978061
Jembrana,Bali,Hotel,0,0.15,17568718.44,17568718.44,17374344.34,22205755.59,327703125.3,24581829.85,1730986948.0,22559091.58,23602318.42,24581829.85,25805671.87,3.9239,16.67050521,0.14916638
Jembrana,Bali,Hotel,0,0.25,17586050.41,17586050.41,17060974.91,25579484.92,323245133.6,30252796.76,1725619002.0,26254799.13,28288889.59,30252796.76,32779001.43,3.9239,16.65230424,0.246220677
Jembrana,Bali,Hotel,0,0.35,17603859.11,17603859.11,16615549.53,29063655.15,318291534.0,36640519.53,1719027482.0,30128301.42,33397724.65,36640519.53,40930692.92,3.9239,16.62584953,0.339938731
Jembrana,Bali,Hotel,0,0.45,17621884.02,17621884.02,16069775.0,32566218.07,312929191.6,43637797.79,1711227993.0,34080392.2,38817216.53,43637797.79,50188988.98,3.9239,16.59245074,0.429421382
Jembrana,Bali,Hotel,0,0.55,17639897.84,17639897.84,15456359.11,36003582.96,307259969.4,51109266.79,1702297853.0,38016700.47,44426059.82,51109266.79,60425744.94,3.9239,16.55353107,0.51408705
Jembrana,Bali,Hotel,0,0.65,17657717.94,17657717.94,14805000.89,39307928.13,301388399.2,58908933.18,1692360963.0,41856758.08,50107234.04,58908933.18,71475615.9,3.9239,16.51047558,0.593646264
Jembrana,Bali,Hotel,0,0.75,17675208.21,17675208.21,14140166.57,42430156.65,295411939.6,66895365.91,1681569113.0,45538604.76,55757989.71,66895365.91,83156745.91,3.9239,16.46453,0.668047231
Jembrana,Bali,Hotel,0,0.85,17692274.61,17692274.61,13480439.65,45339327.8,289414934.2,74942187.12,1670084455.0,49019439.93,61295055.68,74942187.12,95288420.68,3.9239,16.41675028,0.73741218
Jembrana,Bali,Hotel,0,0.95,17708857.66,17708857.66,12838911.77,48019974.73,283466031.6,82943570.21,1658065860.0,52273647.02,66655803.12,82943570.21,107703528.4,3.9239,16.3679911,0.801978061
Karangasem,Bali,Hotel,0,0.15,19668984701.0,19668984701.0,19451373995.0,24860360103.0,366879000000.0,27520484027.0,1937920000000.0,25255935915.0,26423876136.0,27520484027.0,28890631207.0,3.9239,23.69118355,0.14916638
Karangasem,Bali,Hotel,0,0.25,19688271994.0,19688271994.0,19100429416.0,28637234910.0,361886000000.0,33869190487.0,1931900000000.0,29393275600.0,31670519521.0,33869190487.0,36697375529.0,3.9239,23.67297665,0.246220677
Karangasem,Bali,Hotel,0,0.35,19708101578.0,19708101578.0,18601656362.0,32537721657.0,356338000000.0,41020271526.0,1924510000000.0,33729628309.0,37389855577.0,41020271526.0,45823262304.0,3.9239,23.64651647,0.339938731
Karangasem,Bali,Hotel,0,0.45,19728192931.0,19728192931.0,17990563392.0,36458793641.0,350333000000.0,48853737371.0,1915770000000.0,38153954003.0,43456961571.0,48853737371.0,56187979466.0,3.9239,23.6131132,0.429421382
Karangasem,Bali,Hotel,0,0.55,19748300320.0,19748300320.0,17303774910.0,40306898333.0,343985000000.0,57218083624.0,1905760000000.0,42560632993.0,49736068729.0,57218083624.0,67648110499.0,3.9239,23.57419052,0.51408705
Karangasem,Bali,Hotel,0,0.65,19768225272.0,19768225272.0,16574542285.0,44006138332.0,337411000000.0,65949918646.0,1894640000000.0,46859612649.0,56096212077.0,65949918646.0,80018611775.0,3.9239,23.53113376,0.593646264
Karangasem,Bali,Hotel,0,0.75,19787818800.0,19787818800.0,15830255040.0,47501576292.0,330721000000.0,74890963834.0,1882560000000.0,50981558379.0,62422404508.0,74890963834.0,93095968097.0,3.9239,23.48518882,0.668047231
Karangasem,Bali,Hotel,0,0.85,19806976825.0,19806976825.0,15091714409.0,50758595761.0,324008000000.0,83899792216.0,1869700000000.0,54878580178.0,68621461860.0,83899792216.0,106678000000.0,3.9239,23.43741172,0.73741218
Karangasem,Bali,Hotel,0,0.95,19825632342.0,19825632342.0,14373572219.0,53759897020.0,317349000000.0,92857978749.0,1856260000000.0,58522019151.0,74623302734.0,92857978749.0,120578000000.0,3.9239,23.38865709,0.801978061
Klungkung,Bali,Hotel,0,0.15,6628427442.0,6628427442.0,6555092860.0,8377915568.0,123638000000.0,9274374570.0,653077000000.0,8511224206.0,8904818849.0,9274374570.0,9736112749.0,3.9239,22.60350812,0.14916638
Klungkung,Bali,Hotel,0,0.25,6634913188.0,6634913188.0,6436811268.0,9650698021.0,121955000000.0,11413857889.0,651046000000.0,9905482409.0,10672909623.0,11413857889.0,12366951296.0,3.9239,22.58529911,0.246220677
Klungkung,Bali,Hotel,0,0.35,6641593866.0,6641593866.0,6268723870.0,10965152159.0,120085000000.0,13823755813.0,648556000000.0,11366822502.0,12600312337.0,13823755813.0,15442354843.0,3.9239,22.55883864,0.339938731
Klungkung,Bali,Hotel,0,0.45,6648379900.0,6648379900.0,6062800605.0,12286574430.0,118062000000.0,16463657199.0,645612000000.0,12857841658.0,14644949532.0,16463657199.0,18935288934.0,3.9239,22.52543768,0.429421382
Klungkung,Bali,Hotel,0,0.55,6655191096.0,6655191096.0,5831384314.0,13583453084.0,115923000000.0,19282534420.0,642244000000.0,14342963249.0,16761090139.0,19282534420.0,22797460811.0,3.9239,22.48652026,0.51408705
Klungkung,Bali,Hotel,0,0.65,6661961234.0,6661961234.0,5585678869.0,14830222926.0,113709000000.0,22225353839.0,638499000000.0,15791853777.0,18904620172.0,22225353839.0,26966552755.0,3.9239,22.44347181,0.593646264
Klungkung,Bali,Hotel,0,0.75,6668639363.0,6668639363.0,5334911490.0,16008377915.0,111455000000.0,25238801426.0,634435000000.0,17181157278.0,21036805928.0,25238801426.0,31374020737.0,3.9239,22.39753813,0.668047231
Klungkung,Bali,Hotel,0,0.85,6675188787.0,6675188787.0,5086088790.0,17106255652.0,109195000000.0,28275236406.0,630113000000.0,18494739822.0,23126255803.0,28275236406.0,35951747939.0,3.9239,22.34977496,0.73741218
Klungkung,Bali,Hotel,0,0.95,6681584863.0,6681584863.0,4844145241.0,18118025592.0,106952000000.0,31294762986.0,625591000000.0,19722944043.0,25149358232.0,31294762986.0,40636741150.0,3.9239,22.30103665,0.801978061
Tabanan,Bali,Hotel,0,0.15,2806587567.0,2806587567.0,2775536472.0,3547350239.0,52350290661.0,3926926045.0,276524000000.0,3603795356.0,3770449942.0,3926926045.0,4122433749.0,3.9239,21.74410989,0.14916638
Tabanan,Bali,Hotel,0,0.25,2809330252.0,2809330252.0,2725450674.0,4086262643.0,51637650955.0,4832813233.0,275664000000.0,4194142501.0,4519083676.0,4832813233.0,5236368497.0,3.9239,21.72589964,0.246220677
Tabanan,Bali,Hotel,0,0.35,2812155613.0,2812155613.0,2654276574.0,4642818397.0,50845971785.0,5853196278.0,274609000000.0,4812891956.0,5335171011.0,5853196278.0,6538536640.0,3.9239,21.69943798,0.339938731
Tabanan,Bali,Hotel,0,0.45,2815026007.0,2815026007.0,2567082753.0,5202324036.0,49989195910.0,6970964938.0,273362000000.0,5444207341.0,6200896221.0,6970964938.0,8017491719.0,3.9239,21.66603598,0.429421382
Tabanan,Bali,Hotel,0,0.55,2817907722.0,2817907722.0,2469095575.0,5751437755.0,49083631234.0,8164514266.0,271936000000.0,6073025750.0,7096896941.0,8164514266.0,9652786815.0,3.9239,21.62711776,0.51408705
Tabanan,Bali,Hotel,0,0.65,2820772905.0,2820772905.0,2365059035.0,6279335698.0,48145985400.0,9410543487.0,270350000000.0,6686504421.0,8004495745.0,9410543487.0,11418037221.0,3.9239,21.58406882,0.593646264
Tabanan,Bali,Hotel,0,0.75,2823600101.0,2823600101.0,2258880081.0,6778182929.0,47191816492.0,10686480160.0,268629000000.0,7274754981.0,8907293393.0,10686480160.0,13284222357.0,3.9239,21.53813499,0.668047231
Tabanan,Bali,Hotel,0,0.85,2826373836.0,2826373836.0,2153525352.0,7243042100.0,46234575020.0,11972154038.0,266799000000.0,7830946871.0,9791999360.0,11972154038.0,15222502762.0,3.9239,21.49037204,0.73741218
Tabanan,Bali,Hotel,0,0.95,2829083692.0,2829083692.0,2051084074.0,7671444992.0,45285198099.0,13250674118.0,264885000000.0,8350991643.0,10648617162.0,13250674118.0,17206208414.0,3.9239,21.44163431,0.801978061
Badung,Bali,Hotel,1,0.15,76998859735.0,76998859735.0,76146971521.0,97321717904.0,1436230000000.0,107735000000.0,7586440000000.0,98870292317.0,103442000000.0,107735000000.0,113099000000.0,3.9239,25.05593115,0.14916638
Badung,Bali,Hotel,1,0.25,77074713413.0,77074713413.0,74773455168.0,112108000000.0,1416690000000.0,132590000000.0,7562900000000.0,115067000000.0,123982000000.0,132590000000.0,143661000000.0,3.9239,25.03772878,0.246220677
Badung,Bali,Hotel,1,0.35,77152709055.0,77152709055.0,72821229158.0,127378000000.0,1394980000000.0,160585000000.0,7534010000000.0,132044000000.0,146373000000.0,160585000000.0,179388000000.0,3.9239,25.01127336,0.339938731
Badung,Bali,Hotel,1,0.45,77231729646.0,77231729646.0,70429275146.0,142729000000.0,1371480000000.0,191252000000.0,7499830000000.0,149365000000.0,170125000000.0,191252000000.0,219964000000.0,3.9239,24.97787485,0.429421382
Badung,Bali,Hotel,1,0.55,77310793366.0,77310793366.0,67740947059.0,157794000000.0,1346640000000.0,223998000000.0,7460700000000.0,166617000000.0,194707000000.0,223998000000.0,264829000000.0,3.9239,24.93895667,0.51408705
Badung,Bali,Hotel,1,0.65,77389105060.0,77389105060.0,64886401109.0,172276000000.0,1320910000000.0,258182000000.0,7417170000000.0,183447000000.0,219607000000.0,258182000000.0,313259000000.0,3.9239,24.8959039,0.593646264
