Regency/City,Province,Exposure,Year,Climate Change Scenario,CV,AAL,Lognormal_Mean,Lognormal_Median,VaR_95%,TVaR_95%,VaR_99%,TVaR_99%,PML_25,PML_50,PML_100,PML_250,Prob_Any_Loss (%),μ,σ
Klungkung,Bali,Rice Field,2025,1,0.85,3052696557.48864,3052696557.48864,2325969532.33954,7823030839.70335,49936822296.6115,12930827815.69,288163120889.502,8458012258.56779,10576096606.8312,12930827815.69,16441449175.0747,3.9239,21.5674027922208,0.737412180470106
Klungkung,Bali,Rice Field,2025,1,0.95,3055425340.62083,3055425340.62083,2215181641.34012,8285201138.93331,48908253304.0122,14310798084.4039,286076975827.697,9019115113.66859,11500562818.7492,14310798084.4039,18582796031.3128,3.9239,21.5186002422009,0.801978061267079
Tabanan,Bali,Rice Field,2025,1,0.15,23372755275.4007,23372755275.4007,23114167358.538,29541693258.4389,435963782740.019,32702732142.9829,2302839245235.81,30011758021.7896,31399627368.8972,32702732142.9829,34330885055.6608,3.9239,23.8637115720435,0.14916638004195
Tabanan,Bali,Rice Field,2025,1,0.25,23396340167.0202,23396340167.0203,22697783943.8837,34030741225.6901,430042728681.026,40248077741.5143,2295749656295.82,34929173813.4519,37635311428.0491,40248077741.5143,43608920141.952,3.9239,23.8455331330508,0.246220677069239
Tabanan,Bali,Rice Field,2025,1,0.35,23420456848.2172,23420456848.2172,22105593906.0995,38666753516.8635,423460167990.258,48747135556.4326,2287021766311.23,40083176007.6365,44432869174.9864,48747135556.4326,54454851127.4863,3.9239,23.8190965313642,0.339938730706391
Tabanan,Bali,Rice Field,2025,1,0.45,23444687877.1966,23444687877.1966,21379715057.3337,43327082224.8972,416330468203.761,58057047003.6881,2276669516397.06,45341585313.8874,51643599780.1234,58057047003.6881,66772950042.7817,3.9239,23.785708414921,0.429421381626228
Tabanan,Bali,Rice Field,2025,1,0.55,23468682497.7567,23468682497.7567,20563632960.2156,47900314665.2182,408788459684.127,67997398049.3859,2264791338281.55,50578630383.7314,59105846414.3765,67997398049.3859,80392337623.9197,3.9239,23.7467899623232,0.514087049676788
Tabanan,Bali,Rice Field,2025,1,0.65,23492170879.7643,23492170879.7642,19696860707.1821,52296030990.2364,400972979558.007,78373588778.3286,2251549893097.51,55687043857.9883,66663637311.2177,78373588778.3286,95092547536.2741,3.9239,23.7037251050266,0.59364626421662
Tabanan,Bali,Rice Field,2025,1,0.75,23514962999.5716,23514962999.5716,18811970399.6573,56448758713.1669,393013804748.467,88997087619.04,2237146798145.28,60584214513.3146,74180006759.2361,88997087619.04,110631104281.772,3.9239,23.657759227546,0.668047230836577
Tabanan,Bali,Rice Field,2025,1,0.85,23536938093.1478,23536938093.1478,17933718552.8396,60317227443.7791,385023494091.007,99699425756.6923,2221798796367.83,65213068895.6418,81543948576.0495,99699425756.6923,126767061222.006,3.9239,23.6099484958569,0.737412180470106
Tabanan,Bali,Rice Field,2025,1,0.95,23558030298.7579,23558030298.7579,17079558623.1995,63880801428.0052,377093852655.268,110339536165.296,2205719110438.66,69539446535.0012,88671977591.7716,110339536165.296,143277620343.475,3.9239,23.5611481832398,0.801978061267079
Badung,Bali,Rice Field,2028,0,0.15,8914287477.0318,8914287477.03181,8815662945.95538,11267098943.2375,166275068691.153,12472708166.9202,878294869541.054,11446380007.1924,11975708543.5545,12472708166.9202,13093680018.5124,3.9239,22.899795856543,0.14916638004195
Badung,Bali,Rice Field,2028,0,0.25,8923301774.1475,8923301774.14751,8656874292.72273,12979233990.7421,164017150392.089,15350509564.8736,875592799334.481,13321893784.8422,14354007457.538,15350509564.8736,16632325897.7003,3.9239,22.8816195581924,0.246220677069239
Badung,Bali,Rice Field,2028,0,0.35,8932511744.76917,8932511744.76918,8431025853.63798,14747416421.4593,161506795043.703,18592052396.9128,872265170594.778,15287636905.4738,16946600501.073,18592052396.9128,20768962809.2355,3.9239,22.8551842923794,0.339938730706391
Badung,Bali,Rice Field,2028,0,0.45,8941754502.32173,8941754502.32175,8154178224.66352,16524857766.7677,158787562368.684,22142835262.1262,868316951164.986,17293184995.5315,19696760019.534,22142835262.1262,25467062295.9789,3.9239,22.8217962984339,0.429421381626228
Badung,Bali,Rice Field,2028,0,0.55,8950894034.07751,8950894034.07751,7842915749.5376,18269054549.9654,155910847800.516,25934029513.2127,863785484344.616,19290557149.8028,22542815008.9002,25934029513.2127,30661427001.3781,3.9239,22.7828765089973,0.514087049676788
Badung,Bali,Rice Field,2028,0,0.65,8959826469.28974,8959826469.28975,7512309306.33748,19945511426.0525,152929600848.785,29891394832.0618,858732742595.477,21238831102.8797,25425262960.0391,29891394832.0618,36267943427.1275,3.9239,22.7398087529697,0.59364626421662
Badung,Bali,Rice Field,2028,0,0.75,8968479361.43131,8968479361.43133,7174783489.14507,21529250439.6744,149893333734.288,33943006567.92,853235656293.554,23106490854.4014,28291852284.1462,33943006567.92,42194103197.2495,3.9239,22.6938384224078,0.668047230836577
Badung,Bali,Rice Field,2028,0,0.85,8976807350.99355,8976807350.99355,6839782468.67411,23004527120.9893,146845002454.571,38024594978.3528,847376990530.036,24871763435.2648,31100235472.8385,38024594978.3528,48347983180.2268,3.9239,22.6460217652497,0.737412180470106
Badung,Bali,Rice Field,2028,0,0.95,8984786415.1756,8984786415.1756,6513965061.96908,24363469678.156,143819652221.175,42082345298.9192,841238204036.41,26521617750.846,33818565031.5303,42082345298.9192,54644586178.6932,3.9239,22.5972141802566,0.801978061267079
Bangli,Bali,Rice Field,2028,0,0.15,877586317.742109,877586317.742109,867877012.395,1109213933.10553,16369308892.153,1227902741.60241,86465638721.9145,1126863645.34136,1178974538.36548,1227902741.60241,1289035659.075,3.9239,20.5815605717963,0.14916638004195
Bangli,Bali,Rice Field,2028,0,0.25,878474490.476846,878474490.476847,852245438.505104,1277769849.70187,16147036855.5276,1511215400.96637,86199700259.9455,1311503762.96043,1413112512.24227,1511215400.96637,1637406689.61327,3.9239,20.5633851166712,0.246220677069239
Bangli,Bali,Rice Field,2028,0,0.35,879381865.016606,879381865.016606,830011921.732657,1451843661.38379,15899911547.4498,1830337779.38862,85872170608.2106,1505026921.62759,1668347445.84039,1830337779.38862,2044648780.93681,3.9239,20.536950622185,0.339938730706391
Bangli,Bali,Rice Field,2028,0,0.45,880292334.280161,880292334.280161,802757510.470871,1626829009.15906,15632220040.9205,2179904193.90478,85483531854.6921,1702468814.47063,1939094486.52942,2179904193.90478,2507165647.40896,3.9239,20.5035632468177,0.429421381626228
Bangli,Bali,Rice Field,2028,0,0.55,881192451.973721,881192451.973722,772114845.025157,1798541342.66766,15349021197.1656,2553138375.82058,85037455033.1035,1899105641.29764,2219282046.73803,2553138375.82058,3018538476.43524,3.9239,20.4646438599108,0.514087049676788
Bangli,Bali,Rice Field,2028,0,0.65,882071953.478988,882071953.478989,739567598.512292,1963584483.13902,15055527272.5213,2942731214.95159,84540037731.0663,2090908490.77711,2503051978.0431,2942731214.95159,3570486082.18946,3.9239,20.4215762470425,0.59364626421662
Bangli,Bali,Rice Field,2028,0,0.75,882923684.465598,882923684.465599,706338947.57248,2119499232.35885,14756612482.8978,3341601537.2315,83998851869.1198,2274774487.18607,2785259959.0627,3341601537.2315,4153900740.16869,3.9239,20.3756057759601,0.668047230836577
Bangli,Bali,Rice Field,2028,0,0.85,883743171.339312,883743171.339312,673358669.044856,2264735440.80393,14456505870.1152,3743421780.27728,83422045238.3991,2448559965.21406,3061736723.48262,3743421780.27728,4759732309.37438,3.9239,20.3277886862778,0.737412180470106
Bangli,Bali,Rice Field,2028,0,0.95,884528051.848041,884528051.848043,641282336.5882,2398518047.60537,14158657859.89,4142893685.43906,82817638102.0772,2610981919.54693,3329346749.20162,4142893685.43906,5379612505.31712,3.9239,20.2789803806058,0.801978061267079
Buleleng,Bali,Rice Field,2028,0,0.15,11583395186.219,11583395186.219,11455240589.2916,14640683284.8975,216060995926.805,16207274906.948,1141273106811.47,14873644519.1572,15561464116.1607,16207274906.948,17014177575.8426,3.9239,23.1617131556249,0.14916638004195
Buleleng,Bali,Rice Field,2028,0,0.25,11595106802.7945,11595106802.7944,11248905903.1151,16865461703.5512,213126981964.92,19946741955.73,1137761815189.87,17310720309.6341,18651868302.8807,19946741955.73,21612358300.0917,3.9239,23.143536707811,0.246220677069239
Buleleng,Bali,Rice Field,2028,0,0.35,11607073235.8632,11607073235.8632,10955433066.6218,19163069395.7821,209864957553.465,24158861464.9563,1133437716677.52,19865042021.2468,22020730421.1,24158861464.9563,26987579669.3896,3.9239,23.1171013406248,0.339938730706391
Buleleng,Bali,Rice Field,2028,0,0.45,11619083236.0874,11619083236.0874,10595691873.4077,21472709612.7193,206331531864.145,28772814767.7073,1128307305716.34,22471088400.8242,25594338794.3363,28772814767.7073,33092377622.1736,3.9239,23.0837133284135,0.429421381626228
Buleleng,Bali,Rice Field,2028,0,0.55,11630960269.0254,11630960269.0254,10191232420.906,23739153520.7918,202593491708.648,33699166333.053,1122419124963.81,25066513235.7188,29292558343.5901,33699166333.053,39842035654.42,3.9239,23.0447936210196,0.514087049676788
Buleleng,Bali,Rice Field,2028,0,0.65,11642569404.034,11642569404.034,9761637994.14944,25917577965.6788,198719640153.292,38841448560.2476,1115853704248.9,27598142221.0998,33038071623.6724,38841448560.2476,47127257423.9245,3.9239,23.0017260505594,0.59364626421662
Buleleng,Bali,Rice Field,2028,0,0.75,11653816434.3072,11653816434.3072,9323053147.4458,27975526561.5231,194774311861.377,44106202604.6625,1108710999148.0,30025023418.8215,36762982866.8476,44106202604.6625,54827837970.5704,3.9239,22.9557560029253,0.668047230836577
Buleleng,Bali,Rice Field,2028,0,0.85,11664642288.7187,11664642288.7187,8887749587.3745,29892540788.2091,190813321322.866,49409916159.8702,1101098541134.43,32318864850.0838,40412265486.062,49409916159.8702,62824332429.9389,3.9239,22.907939714649,0.737412180470106
Buleleng,Bali,Rice Field,2028,0,0.95,11675015595.8314,11675015595.8314,8464379694.18371,31658391787.7672,186882203435.935,54682661887.6775,1093122162074.49,34462733621.0034,43944536456.0776,54682661887.6775,71006295128.6671,3.9239,22.859132570955,0.801978061267079
Denpasar CIty,Bali,Rice Field,2028,0,0.15,3238511540.20981,3238511540.20981,3202681791.29699,4093274986.51751,60406816606.8141,4531266176.9452,319079688426.524,4158406809.56618,4350708951.26712,4531266176.9452,4756861830.29476,3.9239,21.8872543555563,0.14916638004195
Denpasar CIty,Bali,Rice Field,2028,0,0.25,3241779980.14217,3241779980.14217,3144988534.8562,4715274903.13845,59586409604.7383,5576744556.20911,318097412760.686,4839761073.01468,5214721544.60489,5576744556.20911,6042420449.63408,3.9239,21.8690760815774,0.246220677069239
Denpasar CIty,Bali,Rice Field,2028,0,0.35,3245121920.3506,3245121920.3506,3062935441.94945,5357637993.12561,58674341087.6351,6754368592.11069,316888116840.491,5553896490.68925,6156586896.58716,6754368592.11069,7545225620.85233,3.9239,21.8426395878362,0.339938730706391
Denpasar CIty,Bali,Rice Field,2028,0,0.45,3248479395.35962,3248479395.35963,2962358219.74667,6003369915.00441,57686455657.0099,8044343432.28531,315453720382.118,6282498040.34993,7155700714.23743,8044343432.28531,9252012802.11246,3.9239,21.809251483949,0.429421381626228
Denpasar CIty,Bali,Rice Field,2028,0,0.55,3251803740.82018,3251803740.82017,2849282169.60087,6637033094.1973,56641434496.0364,9421670490.62799,313807856350.907,7008138590.78371,8189663501.2632,9421670490.62799,11139104389.1675,3.9239,21.7703329291868,0.514087049676788
Denpasar CIty,Bali,Rice Field,2028,0,0.65,3255057554.37522,3255057554.37522,2729182227.15707,7246098779.45508,55558514915.0648,10859385602.2111,311973062263.598,7715954975.74502,9236863521.15394,10859385602.2111,13175951971.6996,3.9239,21.7272678507771,0.59364626421662
Denpasar CIty,Bali,Rice Field,2028,0,0.75,3258214525.18159,3258214525.18159,2606571620.14527,7821495001.75963,54455679443.4108,12331365504.785,309977276715.818,8394500460.3067,10278322594.2313,12331365504.785,15328957605.1774,3.9239,21.6813016393108,0.668047230836577
Denpasar CIty,Bali,Rice Field,2028,0,0.85,3261257958.41953,3261257958.41953,2484880663.87578,8357503310.42816,53348525169.8201,13814266937.0204,307850535952.719,9035866903.63894,11298659587.8422,13814266937.0204,17564735295.6279,3.9239,21.6334904727566,0.737412180470106
Denpasar CIty,Bali,Rice Field,2028,0,0.95,3264178775.09983,3264178775.09983,2366527763.09828,8851264452.6421,52249773620.626,15288543542.7982,305622389173.409,9635321057.53799,12286306772.2792,15288543542.7982,19852413862.3186,3.9239,21.5846896389545,0.801978061267079
Gianyar,Bali,Rice Field,2028,0,0.15,10562666994.384,10562666994.384,10445805373.9885,13350547022.0511,197021712007.63,14779090670.4278,1040704178964.52,13562979724.2534,14190188693.5203,14779090670.4278,15514889117.3766,3.9239,23.0694663351565,0.14916638004195
Gianyar,Bali,Rice Field,2028,0,0.25,10573357079.9526,10573357079.9526,10257663072.4746,15379293346.995,194346436131.544,18189054130.0385,1037503332098.53,15785316190.5191,17008283505.1661,18189054130.0385,19707897954.9955,3.9239,23.0512908800313,0.246220677069239
Gianyar,Bali,Rice Field,2028,0,0.35,10584278279.2796,10584278279.2796,9990059500.00142,17474453296.5825,191372025202.0,22030024921.8377,1033561171000.4,18114569324.23,20080302239.3084,22030024921.8377,24609481434.3441,3.9239,23.0248563855452,0.339938730706391
Gianyar,Bali,Rice Field,2028,0,0.45,10595236726.8364,10595236726.8364,9662024223.62325,19580584534.1364,188150078615.631,26237421452.8761,1028883498101.97,20490988512.4958,23339025367.3888,26237421452.8761,30176354505.4749,3.9239,22.9914690101778,0.429421381626228
Gianyar,Bali,Rice Field,2028,0,0.55,10606070582.4477,10606070582.4477,9293207772.88807,21647321629.9773,184741485045.628,30729684259.1617,1023514498124.31,22857717891.2649,26711374997.9835,30729684259.1617,36331260061.5207,3.9239,22.952549623271,0.514087049676788
Gianyar,Bali,Rice Field,2028,0,0.65,10616656300.7222,10616656300.7222,8901467701.79848,23633788029.0792,181208979435.389,35418840573.409,1017527561896.56,25166265308.9571,30126842202.5159,35418840573.409,42974525390.5985,3.9239,22.9094820104027,0.59364626421662
Gianyar,Bali,Rice Field,2028,0,0.75,10626907771.8293,10626907771.8293,8501526217.46351,25510384715.0431,177611228059.079,40219661077.3398,1011013825382.86,27379284418.7528,33523509705.6475,40219661077.3398,49996529525.4535,3.9239,22.8635115393203,0.668047230836577
Gianyar,Bali,Rice Field,2028,0,0.85,10636771151.3947,10636771151.3948,8104574154.25723,27258454020.9538,173999131847.516,45055986955.5906,1004071355750.77,29470973971.9723,36851196037.1368,45055986955.5906,57288344576.3865,3.9239,22.815694449638,0.737412180470106
Gianyar,Bali,Rice Field,2028,0,0.95,10646218007.2498,10646218007.2498,7718502025.17877,28868667280.5679,170414220274.324,49864048137.1869,996796685235.83,31425891660.9912,40072161916.9385,49864048137.1869,64749249508.2255,3.9239,22.7668861439659,0.801978061267079
Jembrana,Bali,Rice Field,2028,0,0.15,3099043215.49218,3099043215.49217,3064756494.91007,3916995792.23642,57805363004.1099,4336124645.19469,305338341809.803,3979322676.61693,4163343218.20324,4336124645.19469,4552004894.58611,3.9239,21.8432339561671,0.14916638004195
Jembrana,Bali,Rice Field,2028,0,0.25,3102179951.26031,3102179951.26031,3009556613.8164,4512222099.83403,57020453693.8678,5336594482.52046,304399256722.753,4631347550.28557,4990161184.95773,5336594482.52046,5782217081.59174,3.9239,21.8250586004769,0.246220677069239
Jembrana,Bali,Rice Field,2028,0,0.35,3105383776.33174,3105383776.33174,2931042427.01417,5126932827.69275,56147766208.0602,6463518832.30294,303242602620.755,5314740241.17677,5891478204.9769,6463518832.30294,7220320778.95734,3.9239,21.7986239738396,0.339938730706391
Jembrana,Bali,Rice Field,2028,0,0.45,3108597588.63954,3108597588.63954,2834796992.01587,5744860585.58727,55202436317.9594,7697948348.23697,301870061391.805,6011969257.60473,6847571210.41926,7697948348.23697,8853614625.9056,3.9239,21.7652361638076,0.429421381626228
Jembrana,Bali,Rice Field,2028,0,0.55,3111773788.16887,3111773788.16887,2726585697.39656,6351227583.16385,54202327457.9894,9015952256.11791,300294587172.079,6706352445.84444,7836998247.23321,9015952256.11791,10659429604.182,3.9239,21.7263160031207,0.514087049676788
Jembrana,Bali,Rice Field,2028,0,0.65,3114876100.64462,3114876100.64462,2611647982.1529,6934040192.52956,53165846503.5834,10391718153.968,298537712300.548,7383661685.27279,8839071182.71552,10391718153.968,12608519884.6095,3.9239,21.6832472698116,0.59364626421662
Jembrana,Bali,Rice Field,2028,0,0.75,3117879301.66214,3117879301.66214,2494303441.32971,7484613792.48225,52110207747.9371,11800238741.6332,296626182097.074,8032939215.85008,9835622861.74948,11800238741.6332,14668720940.2135,3.9239,21.6372753453396,0.668047230836577
Jembrana,Bali,Rice Field,2028,0,0.85,3120767675.63161,3120767675.6316,2377835593.65651,7997474138.11084,51050347753.9315,13219168268.582,294588779475.972,8646614807.45043,10811929650.8489,13219168268.582,16808071866.9018,3.9239,21.5894564964315,0.737412180470106
Jembrana,Bali,Rice Field,2028,0,0.95,3123532984.90975,3123532984.90975,2264559644.87303,8469884274.38113,49998453700.8397,14629796140.8988,292453838862.079,9220157723.28369,11756918695.3494,14629796140.8988,18997020016.8142,3.9239,21.5406461597053,0.801978061267079
Karangasem,Bali,Rice Field,2028,0,0.15,6497431507.5629,6497431507.5629,6425546218.10082,8212344941.89727,121194304426.427,9091087452.27148,640170150782.15,8343019035.2167,8728835166.77773,9091087452.27148,9543700415.92568,3.9239,22.5835474786045,0.14916638004195
Karangasem,Bali,Rice Field,2028,0,0.25,6504007318.27709,6504007318.27708,6309813920.71686,9460291156.57498,119548657377.444,11188664137.5813,638201208346.587,9710048686.34533,10462334673.126,11188664137.5813,12122953150.8192,3.9239,22.5653720234794,0.246220677069239
Karangasem,Bali,Rice Field,2028,0,0.35,6510725294.39477,6510725294.39478,6145202475.11811,10749090498.3578,117719002868.755,13551367104.127,635776260012.939,11142846170.9303,12352030838.465,13551367104.127,15138072623.2595,3.9239,22.5389375289932,0.339938730706391
Karangasem,Bali,Rice Field,2028,0,0.45,6517466183.08013,6517466183.08013,5943417571.60229,12044638627.3693,115737081325.92,16139470165.609,632898875041.09,12604656991.7415,14356574798.6287,16139470165.609,18562432826.0567,3.9239,22.5055501536259,0.429421381626228
Karangasem,Bali,Rice Field,2028,0,0.55,6524130431.30781,6524130431.3078,5716546874.19333,13315954170.2624,113640347303.159,18902803508.725,629596232854.459,14060507303.3781,16431014024.6304,18902803508.725,22348510462.2434,3.9239,22.466630766719,0.514087049676788
Karangasem,Bali,Rice Field,2028,0,0.65,6530642042.38896,6530642042.38894,5475575130.78557,14537892661.4695,111467391054.06,21787252293.8923,625913478479.962,15480568045.2714,18531976238.0161,21787252293.8923,26434993685.2022,3.9239,22.4235631538507,0.59364626421662
Karangasem,Bali,Rice Field,2028,0,0.75,6536948047.4354,6536948047.43541,5229558437.94833,15692246807.1462,109254300064.706,24740389264.0324,621906672539.888,16841866294.8963,20621374158.7587,24740389264.0324,30754451160.8854,3.9239,22.3775926827683,0.668047230836577
Karangasem,Bali,Rice Field,2028,0,0.85,6543015325.06457,6543015325.06458,4985380632.86938,16767539684.5669,107032385112.181,27715366716.1187,617636139259.631,18128530885.795,22668339572.7967,27715366716.1187,35239877889.2338,3.9239,22.329775593086,0.737412180470106
Karangasem,Bali,Rice Field,2028,0,0.95,6548826385.74771,6548826385.7477,4747895420.37522,17758032935.2274,104827192292.994,30672957656.7593,613161258679.178,19331062764.7302,24649657851.9146,30672957656.7593,39829317166.7227,3.9239,22.280967287414,0.801978061267079
Klungkung,Bali,Rice Field,2028,0,0.15,1172739394.59695,1172739394.59695,1159764619.75768,1482268866.42386,21874695414.0589,1640875534.06219,115546082200.856,1505854595.17076,1575491616.51157,1640875534.06219,1722568900.48933,3.9239,20.8714829074728,0.14916638004195
Klungkung,Bali,Rice Field,2028,0,0.25,1173926280.87147,1173926280.87147,1138875777.11095,1707514132.432,21577668023.8202,2019472955.08736,115190702331.566,1752593560.19018,1888375739.91368,2019472955.08736,2188105364.75383,3.9239,20.8533074523477,0.246220677069239
Klungkung,Bali,Rice Field,2028,0,0.35,1175138826.97311,1175138826.9731,1109164601.72872,1940133092.41335,21247428617.9343,2445923752.35609,114753016695.723,2011203143.4842,2229452230.57498,2445923752.35609,2732312622.74974,3.9239,20.8268729578615,0.339938730706391
Klungkung,Bali,Rice Field,2028,0,0.45,1176355508.6275,1176355508.6275,1072743886.04862,2173970159.67904,20889706113.653,2913057636.56004,114233669518.923,2275049424.12878,2591257917.56825,2913057636.56004,3350384872.75129,3.9239,20.7934855824942,0.429421381626228
Klungkung,Bali,Rice Field,2028,0,0.55,1177558357.23358,1177558357.23358,1031795366.0032,2403433420.41197,20511260787.1234,3411819319.25009,113637566490.517,2537819875.9766,2965679194.52941,3411819319.25009,4033744503.36695,3.9239,20.7545661955873,0.514087049676788
Klungkung,Bali,Rice Field,2028,0,0.65,1178733655.93865,1178733655.93865,988301709.140479,2623984480.43389,20119057900.015,3932441463.26586,112972855961.353,2794130569.33295,3344887678.88652,3932441463.26586,4771325169.71873,3.9239,20.711498582719,0.59364626421662
Klungkung,Bali,Rice Field,2028,0,0.75,1179871844.2415,1179871844.2415,943897475.393206,2832337054.88976,19719610982.5643,4465461327.88355,112249656468.298,3039835057.83316,3722008892.05999,4465461327.88355,5550956003.70652,3.9239,20.6655281116366,0.668047230836577
Klungkung,Bali,Rice Field,2028,0,0.85,1180966943.97213,1180966943.97213,899825147.586601,3026419642.23416,19318571403.5805,5002423241.53179,111478856097.742,3272068710.71948,4091471344.66541,5002423241.53179,6360543087.43177,3.9239,20.6177110219543,0.737412180470106
Klungkung,Bali,Rice Field,2028,0,0.95,1182015798.39708,1182015798.39708,856960784.337531,3205196510.2596,18920550048.7215,5536247015.61161,110671172517.437,3489117017.5842,4449084964.2091,5536247015.61161,7188903684.00859,3.9239,20.5689027162823,0.801978061267079
Tabanan,Bali,Rice Field,2028,0,0.15,18448901658.2874,18448901658.2874,18244789520.3726,23318251841.6151,344120873195.071,25813366124.5406,1817708450270.5,23689289765.467,24784781708.8704,25813366124.5406,27098521965.8916,3.9239,23.6271453704773,0.14916638004195
Tabanan,Bali,Rice Field,2028,0,0.25,18467557538.6855,18467557538.6855,17916162442.1581,26861665849.5776,339447912763.941,31769229127.5815,1812116278417.93,27570830419.3641,29706880406.1744,31769229127.5815,34422060722.8421,3.9239,23.6089690721267,0.246220677069239
Tabanan,Bali,Rice Field,2028,0,0.35,18486618382.6074,18486618382.6074,17448749241.3737,30521074844.6614,334252511665.529,38477887007.8106,1805229458183.3,31639108631.3275,35072479644.8547,38477887007.8106,42983194495.2932,3.9239,23.5825338063138,0.339938730706391
Tabanan,Bali,Rice Field,2028,0,0.45,18505747081.9654,18505747081.9654,16875788733.3757,34199645977.5152,328624820575.615,45826544324.3981,1797058270954.57,35789766727.0838,40764176556.2923,45826544324.3981,52706324429.6936,3.9239,23.5491458123683,0.429421381626228
Tabanan,Bali,Rice Field,2028,0,0.55,18524662146.4616,18524662146.4616,16231603675.5897,37809414566.2922,322671206862.368,53672754140.4911,1787680001973.21,39923504004.9199,46654337575.6877,53672754140.4911,63456518864.6503,3.9239,23.5102260229316,0.514087049676788
Tabanan,Bali,Rice Field,2028,0,0.65,18543148606.4533,18543148606.4533,15547384575.1949,41278989461.7596,316501254191.078,61862869590.7134,1777222908697.41,43955628238.778,52619817029.0605,61862869590.7134,75059697520.345,3.9239,23.4671582669041,0.59364626421662
Tabanan,Bali,Rice Field,2028,0,0.75,18561056527.4836,18561056527.4836,14848845221.9869,44556676589.3047,310217432455.692,70248036286.8743,1765846205303.83,47820914295.0942,58552475659.5356,70248036286.8743,87324406179.5595,3.9239,23.4211879363422,0.668047230836577
Tabanan,Bali,Rice Field,2028,0,0.85,18578292034.0612,18578292034.0612,14155531157.5686,47609891384.3706,303908642869.729,78695242346.5511,1753721181425.21,51474301100.0781,64364671575.4145,78695242346.5511,100060401839.939,3.9239,23.3733712791841,0.737412180470106
Tabanan,Bali,Rice Field,2028,0,0.95,18594805408.8877,18594805408.8878,13481223389.2419,50422342481.6712,297647414579.572,87093113383.4564,1741016423068.03,54888819657.7402,69990493586.6896,87093113383.4564,113091775328.767,3.9239,23.3245636941909,0.801978061267079
Badung,Bali,Rice Field,2028,1,0.15,9543837595.75179,9543837595.7518,9438247944.31013,12062810714.4387,178017845610.161,13353563190.6645,940322332848.176,12254753072.4552,12821464163.9309,13353563190.6645,14018389686.1527,3.9239,22.9680362007584,0.14916638004195
Badung,Bali,Rice Field,2028,1,0.25,9553472238.5272,9553472238.52719,9268229442.55378,13895837521.392,175600168253.063,16434574408.3362,937427839203.099,14262696214.85,15367698552.4007,16434574408.3362,17806913600.7671,3.9239,22.9498581996358,0.246220677069239
Badung,Bali,Rice Field,2028,1,0.35,9563307072.44854,9563307072.44853,9026407294.82478,15788848175.4613,172912067671.717,19904984315.6208,933862715588.863,16367217902.0371,18143334042.7205,19904984315.6208,22235623595.714,3.9239,22.9234202619536,0.339938730706391
Badung,Bali,Rice Field,2028,1,0.45,9573166620.07135,9573166620.07137,8729976513.46756,17691742345.7748,170000170699.798,23706427116.746,929632193589.794,18514324153.1576,21087624972.6604,23706427116.746,27265390770.8873,3.9239,22.8900285164698,0.429421381626228
Badung,Bali,Rice Field,2028,1,0.55,9582905102.07964,9582905102.07963,8396693901.78078,19559008897.9394,166919511410.695,27765197844.3138,924776261847.618,20652638477.119,24134534063.4782,27765197844.3138,32826390763.8619,3.9239,22.8511038822001,0.514087049676788
Badung,Bali,Rice Field,2028,1,0.65,9592411867.06785,9592411867.06786,8042696494.86954,21353712725.7745,163726800182.562,32001799531.8395,919361349122.82,22738343896.75,27220347958.4279,32001799531.8395,38828547864.9567,3.9239,22.8080302488423,0.59364626421662
Badung,Bali,Rice Field,2028,1,0.75,9601610369.47595,9601610369.47597,7681288295.58078,23049110773.1815,160475073811.038,36339217686.7002,913469942330.039,24737696687.3473,30289119405.3868,36339217686.7002,45172801593.5126,3.9239,22.7620531168584,0.668047230836577
Badung,Bali,Rice Field,2028,1,0.85,9610453296.19527,9610453296.19527,7322582227.86216,24628347791.4735,157210351374.326,40708637253.5059,907190794381.711,26627386724.7663,33295507949.0828,40708637253.5059,51760722509.8106,3.9239,22.7142288660824,0.737412180470106
Badung,Bali,Rice Field,2028,1,0.95,9618916236.1033,9618916236.10332,6973708822.96701,26082998885.672,153970180691.709,45052440396.9562,900611260560.286,28393465109.026,36205417606.1506,45052440396.9562,58501301302.1197,3.9239,22.6654130325311,0.801978061267079
Bangli,Bali,Rice Field,2028,1,0.15,944746006.424978,944746006.424978,934293669.980808,1194099557.37293,17622014941.6038,1321871350.94791,93082657767.1404,1213099962.01945,1269198783.38945,1321871350.94791,1387682631.81647,3.9239,20.6553013685939,0.14916638004195
Bangli,Bali,Rice Field,2028,1,0.25,945700640.790773,945700640.790772,917464384.045801,1375552481.88284,17382705208.4981,1626862690.44764,92796219646.1201,1411867917.02733,1521252378.78173,1626862690.44764,1762710895.29512,3.9239,20.6371243186608,0.246220677069239
Bangli,Bali,Rice Field,2028,1,0.35,946674811.765042,946674811.765042,893526931.845662,1562943107.57343,17116620628.717,1970400734.5392,92443367529.3591,1620196110.94233,1796014413.16944,1970400734.5392,2201111458.87961,3.9239,20.6106870340744,0.339938730706391
Bangli,Bali,Rice Field,2028,1,0.45,947650995.781304,947650995.781304,864183322.453574,1751311547.83502,16828374292.461,2346707223.97118,92024604702.7601,1832739198.66516,2087471115.57694,2346707223.97118,2699010237.66001,3.9239,20.5772954830273,0.429421381626228
